Group,SHA1,ID,Folder,FileName,Title,[Removed],"Sort Title",Version,Year,Publisher,Zone,DumpStatus,"Dump Info",Fixed,Trainer,Translation,Pirate,Cracked,Modified,Hack,"Extra Parameters",,,
"Jackie Chan's Action Kung Fu",,33ee18e3cd6ba59ffca70fa7a1322d6e44a08682,,,,,,,1992,"Hudson | Turbo Technologies",us,?,,,,,,,,,@,,,
"Jigoku Meguri",,52fc7478e5441d76dc886381e8e7629007985b73,,,,,,,1990,Taito,jp,o,,,,,,,,,@,,,
"Kaizou Choujin Shubibinman",,0ac6d3a6a445039393168dafa0e17fba49547488,,,,,,,1989,"Masaya | NCS",jp,?,,,,,1,,,"Copyright removed",@,,,
"Kaizou Choujin Shubibinman",,34f7341d37b882e123ee6dbcd0677c0c05de7ec7,,,,,,,1989,"Masaya | NCS",jp,b,,,,,1,,,"Copyright removed",@,,,
"Kattobi! Takuhaikun",,334945af1401da27e8b64debb10754767137b525,,,,,,,,,jp,?,,,,,,,,,,,,
"Kaizou Choujin Shubibinman",,b21ede66c026cbe19ff734707c94a260f52f2d65,,,,,,,,,jp,?,,,,,,,,,,,,
Juuouki,,ba1ae5318e2856cced710c7e59c4042fc892a8e9,,,,,,,,,jp,,,,,,,,,,,,,
Juuouki,,4f7dc38f42f47acde5f6afc2e65aa7e71672c2c5,,,,,,,,,jp,?,,,,,,,,,,,,
Juuouki,,25e18593244f82ecc2bea880f5008443cf7cd4a0,,,,,,,,,jp,b,,,,,,,,,,,,
Impossamole,,6fe8d1022921d88b41549d40e09d5817e3ef1833,,,,,,,,,us,?,,,,,,,,,,,,
"J. League Greatest Eleven",,f0cdaf4edc2c8ba4ffe641d7ded74ff854f6d618,,,,,,,,,jp,b,,,,,,,,,,,,
"J. League Greatest Eleven",,9f786dc785f1acce91905a6cecbf42ddb4cac344,,,,,,,,,jp,?,,,,,,,,,,,,
Impossamole,,ab27da0ec43f4c381fc3c005dce503c4b4b39ca6,,,,,,,,,us,b,,,,,,,,,,,,
"Image Fight",,989a5625821c72fd679bdf9ab59eb52a4ce49dda,,,,,,,1990,Irem,jp,b,,,,,,,,,@,,,
"Image Fight",,9afd122a764593cc6ff867c910be7aa6096ae91d,,,,,,,1990,Irem,jp,b,,,,,,,,,@,,,
Impossamole,,dfb96eaadaf5412c817ee3ba7f450bd5ea013740,,,,,,,1991,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Jack Nicklaus' Turbo Golf",,4c0fa2f510292ee9c1a993954c989f70ae027b24,,,,,,,,,us,?,,,,,,,,1,,,,
"Jack Nicklaus' Turbo Golf",,450ecd6fbf50c52831183213f0d40e859181a4b6,,,,,,,,,us,b,,,,,,,,,,,,
"Jack Nicklaus' Turbo Golf",,49d240ec70e4f7cc98a14e4e4e5a0857bc1ee737,,,,,,,1990,Accolade,us,?,,,,,,,,,@,,,
"J.J. & Jeff",,c5bafdb58b140b2f3f7885bfe8352d3768139ca1,,,,,,,1990,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"J.J. & Jeff",,6c8cc5120ab36245e0912bf3514f243d4318b042,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"J.J. & Jeff",,9a908cd61abe9d30d827cc2b6126d5fa9ef96ee2,,,,,,,1990,"Hudson | NEC",us,b,"Bad intro text","PC Engine compatible",,,,,,,@,,,
"J.J. & Jeff",,18ae2d9031f49e54145d83ff90df4189c36adef1,,,,,,,1990,"Hudson | NEC",us,?,,,,,,,,,@,,,
"Bubblegum Crash!: Knight Sabers 2034",,03d0638f27d35b28b7e5e7db16f823de0726c2c5,,,,,,,1991,Naxat,jp,?,,,,,,,,,@,,,
"Bullfight: Ring no Hasha",,f14ddf12658c7547a01485ae1e3efac8a9298565,,,,,,,,,jp,b,,,,,,,,,,,,
"Bullfight: Ring no Hasha",,8177591035e186a038853b6a4faf5d1b289f6050,,,,,,,,,jp,b,,,,,,,,,,,,
"Bubblegum Crash!: Knight Sabers 2034",,fd1bd37c3d16d999bda91e63c98c5c5243ba50b1,,,,,,,,,jp,b,,,,,,,,,,,,
"Break In",,092d7e78ac86f8d240a994f646dc6d506e401d21,,,,,,,,,jp,b,,,,,,,,,,,,
"Break In",,41b7e1ffc8d6aaed926eb8d861cb1184cef066ae,,,,,,,,,jp,b,,,,,,,,,,,,
"Bubblegum Crash!: Knight Sabers 2034",,73f8931ab242a0386c8e1fd15ce4f49464516bde,,,,,,,1991,Naxat,jp,,,,,,,,,,@,,,
"Burning Angels",,e2398cde6492c483d66d7262931d0f46a8f06682,,,,,,,,,jp,?,,,,,,,,1,,,,
"Busou Keiji: Cyber Cross",,57cad8ce60211ef7effb200afe53a922ccb9f349,,,,,,,,,jp,b,,,,,,,,,,,,
"Busou Keiji: Cyber Cross",,e43991b055025be901745e51b69b12d89c6e006b,,,,,,,,,jp,?,,,,,,,,,,,,
"Burning Angels",,c261f1e3461118a382679546407f92000e531584,,,,,,,,,jp,?,,,,,,,,,,,,
"Bullfight: Ring no Hasha",,d58d9e3a6e98cd972a449b3eca4e4f9c76a9cb75,,,,,,,1989,Cream,jp,o,,,,,,,,,@,,,
"Bullfight: Ring no Hasha",,abf6006fb58524576557448b80849def7d44f39f,,,,,,,,,jp,?,,,,,,,,,,,,
"Burning Angels",,d3a620cc5a11d5a0012f1f8ea17fe56bb48a98ce,,,,,,,1990,Naxat,jp,o,,,,,,,,,@,,,
"Bonk III: Bonk's Big Adventure",,17c3c74d84141bebc98ecfc3f3cbf9e46f0f4c55,,,,,,,1993,"Hudson | Turbo Technologies",us,b,,"PC Engine compatible",,,,,,,@,,,
"Bonk III: Bonk's Big Adventure",,ae136715448df611e2eace481d308ee84d77e385,,,,,,,1993,"Hudson | Turbo Technologies",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Bonk III: Bonk's Big Adventure",,5421bea39da2b2fccc7a74b7b045a2b22a461f22,,,,,,,1993,"Hudson | Turbo Technologies",us,b,,"PC Engine compatible",,,,,,,@,,,
"Bonk III: Bonk's Big Adventure",,88bfc9aca71334831e4bb96ab8747782d27e8660,,,,,,,1993,"Hudson | Turbo Technologies",us,b,,"PC Engine compatible",,,,,,,@,,,
"Bonk's Revenge",,1f6c2766507d72fb55fbf84d2a8b45cf86709c0b,,,,,,,1991,"Hudson | NEC",us,?,,,,,,,,,@,,,
"Bonk III: Bonk's Big Adventure",,371d5e677379ca2388bb6aa31a5dcef042ccd970,,,,,,,,,us,?,,,,,,,,,,,,
"Bonk III: Bonk's Big Adventure",,f2d8065c002c23d4023f070d18f252f4a5d949d7,,,,,,,,,us,b,,,,,,,,,,,,
Bravoman,,13648ca99c5a3c8b0a247df50a2f5bdaf7f0cc1d,,,,,,,1990,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
Bravoman,,6fb31af03a5370c5c9bc280e0f8f8169d114150b,,,,,,,1990,NEC,us,?,,,,,,,,,@,,,
"Break In",,f68db26ee8300187a403962b64fe02be63ad4f10,,,,,,,,,jp,?,,,,,,,,,,,,
"Boxy Boy",,d62905017df44121dd0acbfff67b924544759802,,,,,,,,,us,?,,,,,,,,,,,,
"Bouken Danshaku Don: Lost Sunheart",,a0ae06b1ced94a2dea20b8c62ad64dcf701e1a25,,,,,,,1992,I'Max,jp,?,,,,,,,,,@,,,
"Bouken Danshaku Don: Lost Sunheart",,1c6acb3671e8cdc9823c81680f8aab77d5fb7a41,,,,,,,,,jp,?,,,,,,,,1,,,,
"Boxy Boy",,46de0a2b916796b846d336720bca9edaa875f2bd,,,,,,,1990,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Champions Forever Boxing",,f5d53c44f3a1322c8aa129198ae78f3404c7fa54,,,,,,,,,us,b,,,,,,,,,,,,
Chew-Man-Fu,,060d0fedef9599ed456daaeecec1ab990e88809a,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
Chew-Man-Fu,,225b05df8ad55dc73369de6903f53014f6174daa,,,,,,,1990,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Champions Forever Boxing",,e9cba3600eb4ad2126802cc72c9af8573110781c,,,,,,,,,us,b,,,,,,,,,,,,
"Champion Wrestler",,433fd4f5185399d4414d607d4bc2e3baba30b148,,,,,,,,,jp,?,,,,,,,,,,,,
"Champions Forever Boxing",,db7005b4679276bc65d04a45da131db7b47bae75,,,,,,,,,us,?,,,,,,,,,,,,
"Champions Forever Boxing",,e6e5649efd6b8b9c572f604700b2f9c487db895d,,,,,,,,,us,?,,,,,,,,1,,,,
"China Warrior",,0656aa89d89423b02c2bc043be5637b2f1cd11ba,,,,,,,,,us,?,,,,,,,,1,,,,
"China Warrior",,d133e35c593cf7b9b4f99a8faea00e917aef0b52,,,,,,,,,us,b,,,,,,,,,,,,
"China Warrior",,f72b7f26bfad0316f8dd6bf369c7eb526d93303a,,,,,,,,,us,?,,,,,,,,,,,,
"Chikuden Yatoubei: Kubikiri Yakata Yori",,d35065ea90324765742cfbd1b72aa56acc585f98,,,,,,,1989,Naxat,jp,,,,,,,,,,@,,,
Chew-Man-Fu,,5c742fe5d5af5628ba0e598cb88abd892dc87682,,,,,,,1990,"Hudson | NEC",us,?,,,,,,,,,@,,,
"Chibi Maruko-Chan Quiz de Pihyara",,0201676a5d18d9d4e788167cc96974d4edea2423,,,,,,,,,jp,?,,,,,,,,,,,,
"Chikuden Yatoubei: Kubikiri Yakata Yori",,75805bfd024c105bf450d5367953d0f9d4517eef,,,,,,,1989,Naxat,jp,?,,,,,,,,,@,,,
Cadash,,7756ee3068f75b71c830181af60fe2b9b1a64d6b,,,,,,,,,jp,b,,,,,,,,,,,,
Cadash,,ed1bf9aa9a3b95d90148b54303b0f0497f0fa637,,,,,,,,,jp,o,,,,,,,,,,,,
"TV Sports Hockey",,d6830934f9f37d6724da777a83aa5fcb4b07a8ce,,,,,,,,,us,o,,,,,,,,1,,,,
Cadash,,1fc0e7a01b8fe049b7276027332e7442d038bf16,,,,,,,,,jp,?,,,,,,,,,,,,
Cadash,,131ebe98d99a2b047afdd412c26cadcd998c2062,,,,,,,,,us,?,,,,,,,,,,,,
Cadash,,c9ad15a4c01ea472ad33410084cf1acb8f4b4268,,,,,,,,,jp,b,,,,,,,,,,,,
Cadash,,92cc4f68c9bc0130f02d1e6d38916bc16d867325,,,,,,,,,jp,b,,,,,,,,,,,,
"TV Sports Football",,8cbcd79d61040b52e472f75b1d743a7e358e6dd7,,,,,,,,,jp,o,,,,,,,,,,,,
"Champion Wrestler",,ea87283b7484dcb1c9b0e6364100959829c50d4a,,,,,,,,,jp,b,,,,,,,,,,,,
"Champion Wrestler",,67b53485f4dd40fe88155bb3f6ed19f9a7633393,,,,,,,1990,Taito,jp,o,,,,,,,,,@,,,
"TV Sports Hockey",,49c6cc6a938816ef7729c6724bd06287e9cb8488,,,,,,,,,us,b,,,,,,,,1,,,,
"TV Sports Hockey",,d50ca13283088f9c2ffa188ae868ecb4b93d0f6f,,,,,,,,,jp,o,,,,,,,,,,,,
"TV Sports Hockey",,4aafff86b6e334fd2738e9449e1baf70b6bd1105,,,,,,,,,jp,?,,,,,,,,,,,,
"TV Sports Hockey",,c13dc5454ee7eae8d726e508ba64fa1d2d1c92a6,,,,,,,,,us,o,,,,,,,,,,,,
"Blazing Lazers",,20221c3d0cf32560c76e0cca9573b1af5728f3b1,,,,,,,,,us,b,,,,,,,,,,,,
"Blazing Lazers",,131c6a5045b30e7699d6bce14c8d7e3fd9de22a3,,,,,,,,,us,b,,,,,,,,,,,,
"Blazing Lazers",,9cf75886b44252a2db82eae90c95f3d5ca1a11e5,,,,,,,1989,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Blazing Lazers",,7a3fd10715ae218421f44496bc26b5f475af7103,,,,,,,,,us,?,,,,,,,,,,,,
"Bikkuriman World",,27b6e6cec3c7382e2040e28ab363527ebb00c7f8,,,,,,,,,jp,?,,,,gr,,,,,,,,
"Bikkuriman World",,cca00c161a2e10274f69673d6deb3d43f7c3ded3,,,,,,,,,jp,,,,,,,,,,,,,
"Bikkuriman World",,25aa6a802423c7dbaf3f37f40dd4690a9208567c,,,,,,,,,jp,b,,,,,,,,,,,,
Bomberman,,4ae077534d3d97ff2072f8fb1a74c9e27f86a853,,,,,,,,,jp,?,,,,,1,,,,,,,
Bomberman,,4d8809f9dfdbb127cdcb2ad671e61757ba1a3444,,,,,,,,,jp,b,,,,,,,,,,,,
Bomberman,,8d546f6e4a03c766341ccd1e044d74713ec629db,,,,,,,,,jp,?,,,,,,,,,,,,
"Bloody Wolf",,6da3a932e45bccb5e8aa8bc7494affdd0fd69b41,,,,,,,,,us,?,,,,,,,,1,,,,
"Blazing Lazers",,9144ae4e57838f853ec82ed028f2392f9c1a1e9d,,,,,,,1989,NEC,us,o,,"PC Engine compatible",,,,,,1,@,,,
"Bloody Wolf",,a65dca7ff88eb2d9dc8a9aafbcfaf91110cf7342,,,,,,,1990,NEC,us,?,"Bits swapped",,,,,,,,@,,,
"Bloody Wolf",,da77ed5e1e1aa6c0a6bd28b89ee2aaaec5efed3f,,,,,,,,,us,b,,,,,,,,,,,,
"Bikkuriman World",,9279b656f37ef02c982b4309f5537ee06edfd43e,,,,,,Partial,,DemiForce,jp,b,,,,en,,,,,,,,
"Bikkuriman World",,5e0309630f488eb58e84164c7e28706b5aa0ba73,,,,,,Partial,,"Neo Demiforce",jp,b,,,,en,,,,,@,,,
"Bikkuriman World",,579ff5ce0c99221df1c038f375aa357a58b65b90,,,,,,v090%,,Raph99_Nebola_Airbud,jp,?,,,,fr,,,,,,,,
"Benkei Gaiden",,2ecb9a33308d72739b0c683ec5c33c118a4431d1,,,,,,,,,jp,?,,,,,,,,,,,,
"Battle Royale",,7908df893a041add373348fdf0b8fde0e0789102,,,,,,,,,us,?,,,,,,,,,,,,
"Benkei Gaiden",,4a4ed3efd0aba7e4f1a7970a5ddd6c06b7c81847,,,,,,,1989,Sunsoft,jp,o,,,,,,,,,@,,,
"Benkei Gaiden",,4923fbe44e84e3c4ecb6ee539f065fe2e919eebf,,,,,,,,,jp,,,,,,,,,,,,,
"Bikkuriman World",,ef6d538b205e12de480f00eb92241aebc09947b2,,,,,,,,,jp,b,,,,,,,,,,,,
"Bikkuriman World",,8cfebb487f0d82267413785878ebd8ffbb6d94c5,,,,,,v1.00,,DemiForce,jp,?,,,,en,,,,,,,,
"Bikkuriman World",,2b0bca3e8ccb1a973bfce8eb7873841640e73b60,,,,,,v1.02final,,Raph99,jp,?,,,,fr,,,,,,,,
"Bikkuriman World",,16fb9128d5a1e8643538cfd7bfd773abb248fa8f,,,,,,v1.02,,Raph99,jp,?,,,,fr,,,,,,,,
"Bikkuriman World",,127c1808e6f5542fa4f37b33a9f0d59cf65baa21,,,,,,,,,jp,,,,,,,,,,,,,
"Bikkuriman World",,d1b900c22776604d9535caccd9a1a84084d02804,,,,,,Partial,,DemiForce,jp,?,,,,en,,,,,,,,
"Bikkuriman World",,8bf630ee7d5b71390545ca4035bd2a43048a00b9,,,,,,,,,jp,?,,,,,,,,,,,,
"Bonk's Adventure",,6b2c1fdbfbed354627b36f5a44b39408dda28f04,,,,,,,,,us,b,,,,,,,,,,,,
"Bonk's Adventure",,31557092a83dbd47dd5b07a5065282754f8a46f2,,,,,,,,,us,o,,,,,,,,,,,,
"Bonk's Adventure",,b919f3210b1b649dd3f1b207214bf3c345a7f19c,,,,,,,1990,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Bomberman Users Battle",,bec0f5b44a988ba998389f668f28ebe53668d97d,,,,,,,1990,Hudson,jp,?,,,,,,,,"Alt retry text",@,,,
"Bomberman '94",,38fa15cd39c09b9b0c64ec243271b17abfba9d25,,,,,,,1993,Hudson,jp,b,,,,,,,,,@,,,
"Bomberman Users Battle",,254d35bd326f3d95b433b3e658e13577356b6cd3,,,,,,,1990,Hudson,jp,?,,,,,,,,"Alt retry text",@,,,
"Bomberman Users Battle",,137daa8830b56a41c90733374abed085905780d4,,,,,,,,,jp,!,,,,,,,,,,,,
"Bonk's Revenge",,5d03cbb33e01e301176bcb5aef023c36791fb2c4,,,,,,,1991,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Bonk's Revenge",,9f5fef428905c56ff2492bc41fc5eacf3b95cae0,,,,,,,1991,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Bonk's Revenge",,36a23b749912d09116debf051560225e6b2df3e1,,,,,,,,,us,b,,,,,,,,,,,,
"Bonk's Adventure",,fc6dacf3ea63192cbb90a2ce45b5cadec4260c0c,,,,,,,1990,"Hudson | NEC",us,?,"Bits swapped",,,,,,,,@,,,
"Bonk's Adventure",,1a98f8be8793b28a534ad0744b7c80a42f4efc18,,,,,,,,,us,b,,,,,,,,,,,,
"Bonk's Adventure",,722490bcb057c09e850a47e25385dbce71f78841,,,,,,,,,us,b,,,,,,,,,,,,
"Bonk's Adventure",,8e8e07aa278feb2eb926ed8d7b8a4e5c85c0a523,,,,,,,,,us,b,,,,,,,,,,,,
"Bomberman '93",,ca1afe56dd8df654245689fc28e8d0ae77784e80,,,,,,,,,jp,b,,,,,,,,,,,,
"Bomberman '93",,07a8817981ec4bf631475b5e636319181eeabcc2,,,,,,,,,jp,?,,,,,,,,,,,,
"Bomberman '93",,7a73649304680b396f2fe1e2c22a9b329155549a,,,,,,,1993,"Hudson | Turbo Technologies",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Bomberman '93",,aec3cb8133b5fa3a709010a5b03ef77dbfb5bb2c,,,,,,,,,us,?,,,,,,,,,,,,
Bomberman,,76d953b0f09f218b587042bd12535382fdd3dcab,,,,,,,,,jp,b,,,,,,,,,,,,
Bomberman,,d929f928331aae01e7201459a4f337e61d959752,,,,,,,1991,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
Bomberman,,a1f2d51fc4d8eca79861d04bcb98a1a8791e7528,,,,,,,,,us,?,,,,,,,,,,,,
"Bomberman '94",,5894c91184f96e2c4db7c2594e335f855450b1a7,,,,,,,,,jp,?,,,,,,,,,,,,
"Bomberman '94",,67a04a47d88a3673e831517390fcefe97ff7298d,,,,,,,,,jp,b,,,,,,,,,,,,
"Bomberman '94",,6af702f61534351a9d8cddfd494e7de9bdcbc06d,,,,,,,,,jp,b,,,,,,,,,,,,
"Bomberman '94",,cf3ae7105075ca17569f44d5c01ce17d94b90742,,,,,,,1993,Hudson,jp,b,,,,,,,,,@,,,
"Bomberman '93",,76bf0f88b977e4e3221c3f166b8ecf62b6cb62a6,,,,,,,,,jp,b,,,,,,,,,,,,
"Bomberman '93",,d7c13360dce94b927bb55d35b370e28cbdb6c439,,,,,,,,,jp,b,,,,,,,,,,,,
"Bomberman '93 Special",,55198611d75d020af115682997f446fd54cee462,,,,,,,,,jp,!,,,,,,,,,,,,
"Don Doko Don",,69b7f7b71586249c4a9cc731b9cfcb13cf0eee5f,,,,,,,1990,Taito,jp,o,,,,,,,,,@,,,
"Don Doko Don",,51295ebb9ad1f8f1e7fd435cc406f1b882a3c4ed,,,,,,,,,jp,?,,,,,,,,,,,,
"Don Doko Don",,f185eef558e9b2c38aa998ab6d45be0ddd09575e,,,,,,,,,jp,b,,,,,,,,,,,,
"Digital Champ",,06972503fc9604d2d4eb2c1bd9370acb05fcd3a6,,,,,,,,,jp,,,,,,,,,,,,,
"Digital Champ",,71c97f99d7b0ff7146c97a7eccb8afcdf3b3aa60,,,,,,,,,jp,b,,,,,,,,,,,,
"Digital Champ",,6bb281c8815999aa185fc235edcb9db71a8a4935,,,,,,,1989,Naxat,jp,b,,,,,,,,,@,,,
"Digital Champ",,631669afaf1848e5de74fce9d1826b272a058589,,,,,,,,,jp,?,,,,,,,,,,,,
"Double Dungeons",,2ada2e5e81b30146e30883839021d40212591ae5,,,,,,,1990,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Double Dungeons",,47606c68695ffeefebfce8aa5d2c2fce608fb7ad,,,,,,,,,us,?,,,,,,,,,,,,
"Double Dungeons",,67285b3867d9ff4e9a64a664eee257f6e8c822da,,,,,,,1990,NEC,us,b,,"PC Engine compatible",,,,,,,@,,,
"Double Dungeons",,814ec554b2207f9d78770fa4bceb6b321e6e1db1,,,,,,v075%,,Raph99,us,?,,"PC Engine compatible",,fr,,,,,@,,,
"Doraemon: Nobita no Dorabian Night",,d1a89ae92ebd10f17ba8039bc2fc22a469351480,,,,,,,,,jp,?,,,,,,,,,,,,
"Doraemon: Nobita no Dorabian Night",,c96d026d45343dbcd73849992f45ce8d28085c48,,,,,,,1991,Hudson,jp,b,"Corrupt gfx",,,,,,,,@,,,
"Double Dungeons",,66226669849c87caf4c4484d4c1c8d3cadfe8453,,,,,,,,,jp,b,,,,,,,,,,,,
"Detana!! TwinBee",,046ff46d6712c0693e5f03f30635685753a0670f,,,,,,,1992,Konami,jp,b,,,,,,,,,@,,,
"Detana!! TwinBee",,e1d07a2f71c695b53755bade6fe81e46e4c4828c,,,,,,,1992,Konami,jp,?,,,,,,,,,@,,,
"Detana!! TwinBee",,e85e37eb290ad2487a79911ea3c44fc51f3730f8,,,,,,,1992,Konami,jp,b,,,,,,,,,@,,,
"Deep Blue",,91b8dd861d848033bb95b0c8c5e878ee827fef41,,,,,,,1990,NEC,us,?,,,,,,,,,@,,,
"Dead Moon",,b289533a795ef874cc9bac158e3035101f892475,,,,,,,1992,"Natsume | Turbo Technologies",us,?,,,,,,,,,@,,,
"Dead Moon",,1924154a88972736a15ce2dcd550387c4d4cdeb0,,,,,,,1992,"Natsume | Turbo Technologies",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Deep Blue",,410151773be1773abfd3d79b3ab72b77a13641cd,,,,,,,1990,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Devil's Crush",,94ea3d9d3b646d066fa29b67af1b0ccd15e6b8c3,,,,,,,1990,NEC,us,o,,"PC Engine compatible",,,,,,,@,,,
"Devil's Crush",,a1c4494e3213725aa368f4ab2f35c6ef0b00273d,,,,,,,1990,NEC,us,o,,"PC Engine compatible",,,,,,,@,,,
"Die Hard",,435835564b59b983fc7e379eb110d45978e4a5ad,,,,,,,,,jp,?,,,,,,,,,,,,
"Devil's Crush",,1c54fb80e5acf82d7346dd7f2e8db8c74c58f4ba,,,,,,,1990,NEC,us,?,,,,,,,,,@,,,
"Detana!! TwinBee",,bb6692b3c2bcde8ef18dfe40a642abade88352a4,,,,,,,1992,Konami,jp,b,,,,,,,,,@,,,
"Detana!! TwinBee",,921e9718167d4f49984eaf7dc6e2187daf8019fd,,,,,,,,,jp,o,,,,,,,,,,,,
"Devil's Crush",,dc6b4c135fbcc65321d6c4d118d2ce0aa2e1ae51,,,,,,,1990,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Dragon Saber: After Story of Dragon Spirit",,fe3a8db11b84395fc3f3db7011fe528f97be074d,,,,,,,,,jp,,,,,,,,,,,,,
"Dragon Saber: After Story of Dragon Spirit",,a3a445855a2e1213cb0490d1c443f9930cbbb26b,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon Saber: After Story of Dragon Spirit",,4dfccb64163f536984e1170a0bbe63973bed6e24,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon Egg!",,6e490d647662c65af593b835693593c8f2344ac3,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon Egg!",,0a1ace27c165e9e196c56ed38ab6e3aa2acc0aa9,,,,,,,,,jp,?,,,,,,,,,,,,
"Dragon Egg!",,159377f0981ebc88749eaf45d8452dd8c38be431,,,,,,,,,jp,,,,,,,,,,,,,
"Dragon Egg!",,39d5e0c45d74677d79c4b8dadb21b174bbf5c012,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon Spirit",,90a7a89dfeb400daa7f784cb2f108f5ce86f1c96,,,,,,,,,us,?,,,,,,,,1,,,,
"Dragon Spirit",,eaa184088072bb8795ff8f956e79509d04a6660a,,,,,,v099%,,Raph99,us,?,,,,fr,,,,,,,,
"Dragon Spirit",,90e375a21f47a92dda4d7e43429f9cff323312cf,,,,,,,,,jp,?,,,,,,,,,,,,
"Dragon Spirit",,609d987a884e005e724e2775359f61d3d94294f8,,,,,,,1989,NEC,us,?,,,Energy,,,,,,@,,,
"Dragon Saber: After Story of Dragon Spirit",,6d94cd3e27dbe1694229f7f006dc821be4764aa2,,,,,,,1991,Namco,jp,?,,,,,,,,,@,,,
"Dragon Spirit",,02487d988c63427f4bcfd4cf6b708b7007736801,,,,,,,,,us,?,,,1,,,,,1,,,,
"Dragon Spirit",,0da0ca94d5e1b3ed3b7f6dfa120081599309b055,,,,,,,,,us,b,,,,,,,,1,,,,
Download,,0689636e817db1667f0ea78819b45122ec5b22ea,,,,,,,,,jp,,,,,,,,,,,,,
Download,,cff2c44ea2c835d3c32fc4f36064559ca9e89991,,,,,,,,,jp,,,,,,,,,,,,,
Download,,03413be83c2ec2dbdeef3def6ab5d3b32b960e59,,,,,,,,,jp,,,,,,,,,,,,,
Download,,ca11c033c09a8b4a5f7e85f52921bf3ec87c30a9,,,,,,,,,jp,?,,,,,,,,,,,,
"Double Dungeons",,04127f072d7a4abe1bf8f02cefd38cd0e9f43ccc,,,,,,,,,jp,b,,,,,,,,,,,,
"Double Dungeons",,37ef644daf14b56bcf72cf32335b1e284f662cec,,,,,,,,,jp,?,,,,,,,,,,,,
"Double Dungeons",,8eb328de5388eba289ea05d6fcd5a6d3701b4d38,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon's Curse",,fc8e5ba57f6c2773dc33edc4ba99cef593071b3f,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Dragon's Curse",,290ffa6f0caa4e47ec23b73204a63f4605e512f6,,,,,,,1990,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Dragon's Curse",,acae43a8917ede4d6873aac087421a1783f41a08,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Dragon's Curse",,47aa255b303e73b1bb4d18097917e027cb750e1f,,,,,,,,,us,?,,,,,,,,,,,,
"Dragon's Curse",,fcd3459e8e2a5ab8740e1646449099e31a27755c,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Dragon's Curse",,b817b7c0f95f1ac132471537887c81305150925a,,,,,,,1990,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Dragon's Curse",,26294112b72b9ab271778cb51a1468fd4037baa7,,,,,,v099%,,Raph99,us,?,,"PC Engine compatible",,fr,,,,,@,,,
Columns,,c46505db3bda01276e6ddd22bfcad2ee316fb459,,,,,,,,,jp,b,,,,,,,,,,,,
"Coryoon: Child of Dragon",,4f3c1929e64778beb3beadd051556690722b56d7,,,,,,,,,jp,,,,,,,,,,,,,
"Coryoon: Child of Dragon",,97a4a04fb26e08fe4ba3cc9532e8706625068f2b,,,,,,,,,jp,?,,,,,,,,,,,,
Columns,,383fd3737745b554e34bf4667921efb74cc49632,,,,,,,,,jp,b,,,,,,,,,,,,
"City Hunter",,c9174f87faee2adc5673ac04fc9be19a9d679fee,,,,,,,,,jp,?,,,,,,,,,,,,
Columns,,8613ab4600577621b04b7886d526a36a7f7b39fa,,,,,,,,,jp,b,,,,,,,,,,,,
Columns,,76b046a0135f17c43715d61803e7a4a6a528f76d,,,,,,,,,jp,?,,,,,,,,,,,,
"Cross Wiber: Cyber Combat Police",,1dc72db64b6268ce9728b9cdf17e792efab8f9be,,,,,,,,,jp,b,,,,,,,,,,,,
